09:22:41.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - [AUTH] success
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVC.OQ, vpSize 70304, data [AVC.OQ, AVC.OQ Co., USD, XNYS/NYS-MAIN, 237]
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVC.AS, vpSize 70304, data [AVC.AS, AVC.AS B.V, CAD, XAMS/ENA-MAIN, 254]
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVD.L, vpSize 70304, data [AVD.L, AVD.L London PLC, GBX, XLON/LSE-SETS, 597]
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVD.N, vpSize 70304, data [AVD.N, AVD.N Corporation, USD, XNGS/NAS-GSM, 724]
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVD.OQ, vpSize 70304, data [AVD.OQ, AVD.OQ Co., EUR, XNYS/NYS-MAIN, 488]
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVD.AS, vpSize 70304, data [AVD.AS, AVD.AS B.V, EUR, XAMS/ENA-MAIN, 466]
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVE.L, vpSize 70304, data [AVE.L, AVE.L London PLC, USD, XLON/LSE-SETS, 269]
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVE.N, vpSize 70304, data [AVE.N, AVE.N Corporation, EUR, XNGS/NAS-GSM, 747]
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVE.OQ, vpSize 70304, data [AVE.OQ, AVE.OQ Co., EUR, XNYS/NYS-MAIN, 408]
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVE.AS, vpSize 70304, data [AVE.AS, AVE.AS B.V, USD, XAMS/ENA-MAIN, 119]
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVF.L, vpSize 70304, data [AVF.L, AVF.L London PLC, USD, XLON/LSE-SETS, 363]
09:22:56.277 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVF.N, vpSize 70304, data [AVF.N, AVF.N Corporation, EUR, XNGS/NAS-GSM, 347]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVF.OQ, vpSize 70304, data [AVF.OQ, AVF.OQ Co., CAD, XNYS/NYS-MAIN, 576]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVF.AS, vpSize 70304, data [AVF.AS, AVF.AS B.V, USD, XAMS/ENA-MAIN, 657]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVG.L, vpSize 70304, data [AVG.L, AVG.L London PLC, USD, XLON/LSE-SETS, 6]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVG.N, vpSize 70304, data [AVG.N, AVG.N Corporation, USD, XNGS/NAS-GSM, 631]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVG.OQ, vpSize 70304, data [AVG.OQ, AVG.OQ Co., EUR, XNYS/NYS-MAIN, 797]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVG.AS, vpSize 70304, data [AVG.AS, AVG.AS B.V, EUR, XAMS/ENA-MAIN, 540]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVH.L, vpSize 70304, data [AVH.L, AVH.L London PLC, GBX, XLON/LSE-SETS, 63]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVH.N, vpSize 70304, data [AVH.N, AVH.N Corporation, USD, XNGS/NAS-GSM, 949]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVH.OQ, vpSize 70304, data [AVH.OQ, AVH.OQ Co., EUR, XNYS/NYS-MAIN, 261]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVH.AS, vpSize 70304, data [AVH.AS, AVH.AS B.V, USD, XAMS/ENA-MAIN, 99]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVI.L, vpSize 70304, data [AVI.L, AVI.L London PLC, EUR, XLON/LSE-SETS, 580]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVI.N, vpSize 70304, data [AVI.N, AVI.N Corporation, GBX, XNGS/NAS-GSM, 62]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVI.OQ, vpSize 70304, data [AVI.OQ, AVI.OQ Co., CAD, XNYS/NYS-MAIN, 730]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVI.AS, vpSize 70304, data [AVI.AS, AVI.AS B.V, USD, XAMS/ENA-MAIN, 730]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVJ.L, vpSize 70304, data [AVJ.L, AVJ.L London PLC, CAD, XLON/LSE-SETS, 737]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVJ.N, vpSize 70304, data [AVJ.N, AVJ.N Corporation, EUR, XNGS/NAS-GSM, 636]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVJ.OQ, vpSize 70304, data [AVJ.OQ, AVJ.OQ Co., GBX, XNYS/NYS-MAIN, 510]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVJ.AS, vpSize 70304, data [AVJ.AS, AVJ.AS B.V, CAD, XAMS/ENA-MAIN, 617]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVK.L, vpSize 70304, data [AVK.L, AVK.L London PLC, USD, XLON/LSE-SETS, 254]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVK.N, vpSize 70304, data [AVK.N, AVK.N Corporation, USD, XNGS/NAS-GSM, 187]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVK.OQ, vpSize 70304, data [AVK.OQ, AVK.OQ Co., USD, XNYS/NYS-MAIN, 391]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVK.AS, vpSize 70304, data [AVK.AS, AVK.AS B.V, CAD, XAMS/ENA-MAIN, 369]
09:22:56.278 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVL.L, vpSize 70304, data [AVL.L, AVL.L London PLC, USD, XLON/LSE-SETS, 246]
09:22:56.279 [clientDequeThread1] INFO  i.v.vuu.client.swing.client.Worker - ROW: key AVL.N, vpSize 70304, data [AVL.N, AVL.N Corporation, USD, XNGS/NAS-GSM, 866]
